date	column-x	Addetion
1970.01.01 03:07:57.000	-Infinity	4.250492454528676
1970.01.01 03:07:58.000	-Infinity	4.250992454528676
1970.01.01 03:07:59.000	-Infinity	4.251492454528676
1970.01.01 03:08:00.000	-Infinity	4.251992454528676
1970.01.01 03:08:01.000	-Infinity	4.252492454528675
1970.01.01 03:08:02.000	-Infinity	4.252992454528675
1970.01.01 03:08:03.000	-Infinity	4.253492454528675
1970.01.01 03:08:04.000	-Infinity	4.2539924545286745
1970.01.01 03:08:05.000	-Infinity	4.254492454528674
1970.01.01 03:08:06.000	-Infinity	4.254992454528674
1970.01.01 03:08:07.000	-Infinity	4.255492454528674
1970.01.01 03:08:08.000	-Infinity	4.255992454528673
1970.01.01 03:08:09.000	-Infinity	4.256492454528673
1970.01.01 03:08:10.000	-Infinity	4.256992454528673
1970.01.01 03:08:11.000	-Infinity	4.2574924545286725
1970.01.01 03:08:12.000	-Infinity	4.257992454528672
1970.01.01 03:08:13.000	-Infinity	4.258492454528672
1970.01.01 03:08:14.000	-Infinity	4.258992454528672
1970.01.01 03:08:15.000	-Infinity	4.259492454528671
1970.01.01 03:08:16.000	-Infinity	4.259992454528671
1970.01.01 03:08:17.000	-Infinity	4.260492454528671
1970.01.01 03:08:18.000	-Infinity	4.260992454528671
1970.01.01 03:08:19.000	-Infinity	4.26149245452867
